source_id,ra,dec,phot_g_mean_mag,bp_rp,parallax,pmra,pmdec,ruwe,sep_arcmin
604704702055670144,133.07835608540805,11.538930978448255,18.283756,1.5121784,0.38923544674380256,-2.0780475286158597,-2.4309876590720063,0.9546522,22.346679232663632
604706381388082816,133.17868214236273,11.485224831193234,17.628092,2.6657734,3.2339908708872582,-6.032681452374572,4.247781344647529,1.003361,28.76653099618322
604706484467299712,133.17813754983786,11.494401569109735,21.16291,1.5709438,,,,,28.364973102120942
604709581138047360,133.1868025107822,11.536488457162045,18.932955,2.7747765,1.921702622554541,-1.896268825558566,-44.65551207634083,1.6227576,27.103633117427435
604710195319751808,133.21712640783744,11.580943753874461,20.84958,1.7602482,,,,,27.034775724351636
604710710715132928,133.12446982347421,11.571777610223984,19.594517,1.7047215,0.28620655658960475,-7.134263469437029,-5.968026023045034,1.0487653,22.924759049462892
604710955528052352,133.12063948686216,11.584896209553188,17.584757,1.7865639,0.9768281548457952,3.4614074391063445,7.722809101372783,1.0316726,22.25190007135892
604710985597742592,133.09443358468965,11.587097832037909,18.416143,1.6575718,0.06737114735047475,-0.06104358677740166,0.23066361993748538,1.3089839,20.9850175374866
604711191756314112,133.18170743515208,11.591308247934105,20.628006,1.0278568,-1.4097888384883555,-0.7832646959233767,-0.10046406720563497,0.9585098,24.941925060643175
604711333485174016,133.13287303820596,11.592034871370684,17.24034,1.1939907,0.5506552502083486,-0.8298321283112177,2.545420970112204,0.9219896,22.558673111850787
604712089399413632,133.2369274202692,11.620732696298306,18.615496,2.2963104,1.083356725823082,-11.321969127447389,-2.7319599696345707,0.98164237,26.905653507927465
604712707874705664,133.19708598533182,11.61107401563631,20.08591,1.8316269,0.6409606209714154,-0.7677203137075186,-4.803723960155503,1.0478382,25.101461532038652
604713017112350592,133.1859680792709,11.64480425568899,16.438288,1.4018364,1.1716537246727672,-11.028478188089556,-2.6069006183550414,1.0259378,23.58083720397353
604736931490249728,133.30482460796915,11.701510949391622,17.121561,1.2231445,0.582798175666403,0.27747144017724135,-7.7862621201344595,0.9989892,29.02026650511676
604737648749353088,133.33105028011494,11.757819483962836,18.745964,0.82460976,0.3250787337242128,-1.750162560095402,0.054125607975802036,1.024527,29.931960346678707
604890210283863680,132.88098875312593,11.474958106153435,15.833301,0.76336575,0.5045146367383615,1.5776202401871533,-12.269115585898207,0.9895913,20.766806799617882
604890790105184256,132.92825384396014,11.516561735089494,20.86387,1.9521275,,,,,19.00289580104444
604891378515118976,132.88901142590672,11.496618158106042,17.622467,1.468853,0.7885964260574958,-0.9963992034025453,-3.5891881208635663,1.0331488,19.56980429838037
604891928270760576,132.97881871491256,11.491655308067395,15.69557,1.8900309,2.4751666264404664,2.558567653299762,-18.731862502372582,0.981787,21.49547290048272
604892405011374720,132.96888369950375,11.543211260441284,17.841179,1.1078091,0.4180118275235442,-4.921873179557307,2.6875747235569873,0.9691687,18.459153585634294
604892787264191488,133.01834190129756,11.569401177820716,17.388828,1.66819,1.0766550436923459,-4.5768659005950605,0.3052681976643092,0.9665327,18.687117591145395
604893470168333952,132.94261413518151,11.590281182130848,19.21708,1.9339371,,,,,15.241577616627485
604893680617395200,132.97847485419237,11.605156800938452,16.305943,1.2504559,0.868473443792028,1.3756693023654394,-1.8259507658633034,1.0020567,15.569348629031824
